"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","playerid"
"Cesar Idrogo","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".205",".245",".450",".196","","10","0.0","0.0","","-0.1","0.0","0.0","sa3005479"
"Dan Swain","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".204",".237",".441",".193","","13","0.0","0.0","","-0.1","0.0","0.0","sa3004300"
"Beder Gutierrez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".197",".251",".448",".193","","13","0.0","0.0","","-0.1","0.0","0.0","sa883721"
"Noah Vaughan","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".188",".236",".424",".184","","10","0.0","0.0","","-0.1","0.0","0.0","sa3007026"
"Cesar Garcia","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".169",".206",".224",".430",".189","","9","0.0","0.0","","-0.1","0.0","0.0","sa3007039"
"Isaac Bellony","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".199",".240",".439",".192","","10","0.0","0.0","","-0.1","0.0","0.0","sa3009542"
"Wil Dalton","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".203",".244",".448",".196","","10","0.0","0.0","","-0.1","0.0","0.0","sa3010273"
"Rafael Herrera","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".210",".238",".448",".197","","15","0.0","0.0","","-0.1","0.0","0.0","sa3007052"
"Julio Martinez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".202",".240",".442",".193","","12","0.0","0.0","","-0.1","0.0","0.0","sa872583"
"Angel Aponte","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".210",".257",".467",".202","","10","0.0","0.0","","-0.1","0.0","0.0","sa3003319"
"Max Smith","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".198",".238",".437",".190","","10","0.0","0.0","","-0.1","0.0","0.0","sa1170615"
"Marcos Estevez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".201",".239",".440",".193","","12","0.0","0.0","","-0.1","0.0","0.0","sa917164"
"Francis Martinez","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".202",".255",".456",".198","","15","0.0","0.0","","-0.1","0.0","0.0","sa828284"
"Dyron Campos","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".200",".231",".431",".188","","15","0.0","0.0","","-0.1","0.0","0.0","sa3008937"
"Edwin Mateo","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".200",".234",".434",".190","","15","0.0","0.0","","-0.1","0.0","0.0","sa3003364"
"Tre Gantt","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".205",".231",".437",".192","","12","0.0","0.0","","-0.1","0.0","0.0","sa3004070"
"Pedro Diaz","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".190",".235",".425",".185","","9","0.0","0.0","","-0.1","0.0","0.0","sa917465"
"Juan Montes","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".201",".234",".435",".191","","9","0.0","0.0","","-0.1","0.0","0.0","sa828387"
"Deivi Estrada","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".214",".236",".450",".198","","15","0.0","0.0","","-0.1","0.0","0.0","sa3006076"
"Freddy Valdez","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".196",".236",".433",".188","","14","0.0","0.0","","-0.1","0.0","0.0","sa3009190"
"Erick Mejia","Royals","10","40","36","9","2","0","0","4","3","3","8","0","1","0","",".242",".297",".337",".634",".275","","66","0.0","0.0","","-1.7","0.2","0.0","15817"
"Francisco Palma","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".228",".275",".503",".218","","14","0.0","0.0","","-0.1","0.0","0.0","sa3006193"
"George Bell","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".200",".234",".434",".190","","14","0.0","0.0","","-0.1","0.0","0.0","sa3007067"
"Madison Santos","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".191",".240",".432",".187","","9","0.0","0.0","","-0.1","0.0","0.0","sa3006206"
"James Terrell","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".198",".243",".441",".192","","12","0.0","0.0","","-0.1","0.0","0.0","sa875584"
"Alex Junior","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".200",".222",".422",".187","","9","0.0","0.0","","-0.1","0.0","0.0","sa3007649"
"Korey Holland","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".209",".226",".436",".194","","9","0.0","0.0","","-0.1","0.0","0.0","sa3008249"
"Nelfy Abreu","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".208",".236",".443",".194","","9","0.0","0.0","","-0.1","0.0","0.0","sa3005535"
"Jacob Olson","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".202",".248",".449",".195","","14","0.0","0.0","","-0.1","0.0","0.0","sa3010394"
"Tristan Graham","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".197",".239",".436",".190","","9","0.0","0.0","","-0.1","0.0","0.0","sa875350"
"Tyler James","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".198",".209",".407",".180","","2","0.0","0.0","","-0.1","0.0","0.0","sa3004293"
"Jose Reina","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".199",".233",".433",".189","","9","0.0","0.0","","-0.1","0.0","0.0","sa3005911"
"Ranfy Adon","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".194",".234",".428",".187","","14","0.0","0.0","","-0.1","0.0","0.0","sa872525"
"Antonio Arias","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".196",".230",".426",".186","","8","0.0","0.0","","-0.1","0.0","0.0","sa873482"
"Victor Mesa Jr.","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".201",".228",".428",".188","","14","0.0","0.0","","-0.1","0.0","0.0","sa3010700"
"Markel Jones","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".205",".224",".429",".190","","11","0.0","0.0","","-0.1","0.0","0.0","sa918877"
"Diego Infante","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".188",".228",".416",".181","","8","0.0","0.0","","-0.1","0.0","0.0","sa3003280"
"Juan Pie","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".202",".238",".440",".192","","13","0.0","0.0","","-0.1","0.0","0.0","sa3005531"
"Kwang-Min Kwon","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".202",".233",".434",".190","","11","0.0","0.0","","-0.1","0.0","0.0","sa943356"
"Raymundo Moreno","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".197",".226",".423",".186","","8","0.0","0.0","","-0.1","0.0","0.0","sa885129"
"Brandon White","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".193",".223",".416",".182","","8","0.0","0.0","","-0.1","0.0","0.0","sa3010011"
"Danny Drullard","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".208",".252",".459",".199","","8","0.0","0.0","","-0.1","0.0","0.0","sa3003317"
"Ryder Green","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".191",".235",".426",".186","","8","0.0","0.0","","-0.1","0.0","0.0","sa3007875"
"Eduardo Vaughan","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".202",".240",".442",".193","","8","0.0","0.0","","-0.1","0.0","0.0","sa3008810"
"Steward Berroa","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".198",".221",".420",".185","","8","0.0","0.0","","-0.1","0.0","0.0","sa3003276"
"Jose Alejandro Gonzalez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".201",".233",".434",".190","","11","0.0","0.0","","-0.1","0.0","0.0","sa826651"
"Endy Estrada","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".167",".204",".243",".447",".195","","13","0.0","0.0","","-0.1","0.0","0.0","sa3008935"
"Scott Ota","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".192",".234",".427",".186","","13","0.0","0.0","","-0.1","0.0","0.0","sa1169866"
"Ricardo Castro","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".202",".230",".432",".188","","8","0.0","0.0","","-0.1","0.0","0.0","sa3005508"
"K.V. Edwards","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".189",".222",".411",".180","","7","0.0","0.0","","-0.1","0.0","0.0","sa3008109"
"Jorge Burgos","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".203",".234",".438",".192","","8","0.0","0.0","","-0.1","0.0","0.0","sa3008929"
"Everson Pereira","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".190",".235",".425",".185","","7","0.0","0.0","","-0.1","0.0","0.0","sa3007034"
"Brandon Vicens","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".203",".236",".439",".193","","13","0.0","0.0","","-0.1","0.0","0.0","sa829688"
"Juan Pizarro","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".193",".232",".425",".184","","7","0.0","0.0","","-0.1","0.0","0.0","sa3009793"
"Landerson Pena","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".202",".251",".453",".196","","13","0.0","0.0","","-0.1","0.0","0.0","sa923122"
"Jose Rodriguez","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".211",".242",".452",".198","","7","0.0","0.0","","-0.1","0.0","0.0","sa3008753"
"Alan Mejia","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".190",".232",".423",".185","","7","0.0","0.0","","-0.1","0.0","0.0","sa3008420"
"Anthony Coronado","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".187",".230",".418",".182","","7","0.0","0.0","","-0.1","0.0","0.0","sa3003314"
"Tyler Wyatt","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".192",".207",".400",".177","","6","0.0","0.0","","-0.1","0.0","0.0","sa3010006"
"Bryan Gonzalez","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".198",".243",".441",".191","","7","0.0","0.0","","-0.1","0.0","0.0","sa3008805"
"Jose Freites","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".200",".229",".428",".188","","7","0.0","0.0","","-0.1","0.0","0.0","sa3008837"
"Davis Tavarez","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".195",".235",".430",".187","","7","0.0","0.0","","-0.1","0.0","0.0","sa3004271"
"D'Shawn Knowles","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".193",".221",".413",".181","","7","0.0","0.0","","-0.1","0.0","0.0","sa3006889"
"Imanol Vargas","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".192",".236",".427",".186","","12","0.0","0.0","","-0.1","0.0","0.0","sa3004972"
"Carlos Goris","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".208",".230",".438",".194","","12","0.0","0.0","","-0.1","0.0","0.0","sa3005604"
"Zeek White","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".200",".229",".428",".189","","10","0.0","0.0","","-0.1","0.0","0.0","sa874992"
"Oneill Manzueta","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".189",".218",".408",".179","","7","0.0","0.0","","-0.1","0.0","0.0","sa3005942"
"Ryan Ward","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".193",".235",".428",".186","","12","0.0","0.0","","-0.1","0.0","0.0","sa1169792"
"Cristopher Barete","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".189",".219",".408",".179","","7","0.0","0.0","","-0.1","0.0","0.0","sa3008887"
"Juan De La Rosa","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".194",".236",".430",".187","","7","0.0","0.0","","-0.1","0.0","0.0","sa3003235"
"Omar De Los Santos","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".193",".230",".423",".184","","12","0.0","0.0","","-0.1","0.0","0.0","sa3008938"
"Johan Sala","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".195",".216",".411",".181","","7","0.0","0.0","","-0.1","0.0","0.0","sa872543"
"Marlon Cairo","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".193",".233",".426",".186","","12","0.0","0.0","","-0.1","0.0","0.0","sa3008860"
"Raymond Mora","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".210",".223",".434",".193","","12","0.0","0.0","","-0.1","0.0","0.0","sa3002698"
"Ronny Dominguez","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".200",".235",".435",".190","","7","0.0","0.0","","-0.1","0.0","0.0","sa917343"
"Ronald Rosario","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".195",".236",".431",".188","","9","0.0","0.0","","-0.1","0.0","0.0","sa828233"
"Jaswel De Los Santos","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".199",".230",".429",".187","","7","0.0","0.0","","-0.1","0.0","0.0","sa3008838"
"Diego Hernandez","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".196",".232",".429",".187","","6","0.0","0.0","","-0.1","0.0","0.0","sa3005759"
"Stiven Acevedo","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".199",".230",".429",".188","","7","0.0","0.0","","-0.1","0.0","0.0","sa3008952"
"Juan Diaz","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".197",".225",".422",".186","","12","0.0","0.0","","-0.1","0.0","0.0","sa3008862"
"Jose Quezada","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".191",".220",".411",".180","","6","0.0","0.0","","-0.1","0.0","0.0","sa3005165"
"Lawrence Butler","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".141",".190",".213",".403",".179","","6","0.0","0.0","","-0.1","0.0","0.0","sa3006873"
"Luis Milla","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".193",".232",".425",".185","","6","0.0","0.0","","-0.1","0.0","0.0","sa3006592"
"Jeferson Espinal","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".203",".237",".441",".192","","11","0.0","0.0","","-0.1","0.0","0.0","sa3008793"
"Juan Mata","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".189",".217",".407",".178","","6","0.0","0.0","","-0.1","0.0","0.0","sa3005943"
"Tristen Carranza","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".202",".238",".440",".192","","11","0.0","0.0","","-0.1","0.0","0.0","sa3009894"
"Bren Spillane","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".147",".205",".235",".440",".195","","11","0.0","0.0","","-0.1","0.0","0.0","sa876159"
"Juan Batista","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".206",".230",".436",".192","","11","0.0","0.0","","-0.1","0.0","0.0","sa3005629"
"Cristian Gomez","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".189",".221",".411",".179","","6","0.0","0.0","","-0.1","0.0","0.0","sa917191"
"Jean Eusebio","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".200",".229",".429",".189","","11","0.0","0.0","","-0.1","0.0","0.0","sa3003416"
"Juan De Leon","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".145",".189",".225",".415",".182","","6","0.0","0.0","","-0.1","0.0","0.0","sa872565"
"Oswel Leones","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".203",".238",".441",".192","","11","0.0","0.0","","-0.1","0.0","0.0","sa3005945"
"Quentin Holmes","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".197",".233",".430",".189","","6","0.0","0.0","","-0.1","0.0","0.0","sa3004776"
"Victor Garcia","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".194",".232",".427",".186","","11","0.0","0.0","","-0.1","0.0","0.0","sa3003196"
"Aubrey McCarty","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".197",".228",".425",".186","","8","0.0","0.0","","-0.1","0.0","0.0","sa738687"
"Steven Fana","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".214",".281",".495",".212","","11","0.0","0.0","","-0.1","0.0","0.0","sa3003300"
"Christopher De La Cruz","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".208",".233",".440",".194","","11","0.0","0.0","","-0.1","0.0","0.0","sa3005777"
"Omar Diaz","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".146",".188",".213",".401",".177","","5","0.0","0.0","","-0.1","0.0","0.0","sa3008813"
"Luis Mieses","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".185",".228",".413",".179","","5","0.0","0.0","","-0.1","0.0","0.0","sa3003274"
"Antonio Cabello","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".189",".228",".417",".182","","5","0.0","0.0","","-0.1","0.0","0.0","sa3005600"
"Danyer Sanabria","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".193",".250",".443",".191","","10","0.0","0.0","","-0.1","0.0","0.0","sa3008853"
"Quin Cotton","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".205",".236",".441",".194","","10","0.0","0.0","","-0.1","0.0","0.0","sa3009872"
"Junior Ortega","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".194",".247",".441",".190","","10","0.0","0.0","","-0.1","0.0","0.0","sa3008736"
"Felix Osorio","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".195",".229",".424",".186","","8","0.0","0.0","","-0.1","0.0","0.0","sa832300"
"Reidy Mercado","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".167",".203",".234",".437",".191","","10","0.0","0.0","","-0.1","0.0","0.0","sa3005612"
"Pedro Alfonseca","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".192",".240",".432",".188","","5","0.0","0.0","","-0.1","0.0","0.0","sa918899"
"Hunter Hearn","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".193",".246",".439",".190","","10","0.0","0.0","","-0.1","0.0","0.0","sa3010591"
"Jose Berroa","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".201",".225",".426",".187","","10","0.0","0.0","","-0.1","0.0","0.0","sa3008896"
"Yhordegny Kelly","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".194",".230",".423",".185","","8","0.0","0.0","","-0.1","0.0","0.0","sa917180"
"Edickson Soto","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".193",".231",".424",".184","","5","0.0","0.0","","-0.1","0.0","0.0","sa3003250"
"Carlos Soler","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".195",".226",".421",".184","","10","0.0","0.0","","-0.1","0.0","0.0","sa3003320"
"Joe Aeilts","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".219",".270",".489",".211","","10","0.0","0.0","","-0.1","0.0","0.0","sa3009895"
"Skeiling Rodriguez","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".201",".226",".426",".187","","5","0.0","0.0","","-0.1","0.0","0.0","sa3005542"
"Edwin Ventura","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".194",".227",".420",".184","","5","0.0","0.0","","-0.1","0.0","0.0","sa872772"
"Jose Rodriguez","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".193",".227",".420",".183","","5","0.0","0.0","","-0.1","0.0","0.0","sa3005934"
"Johan Liberato","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".217",".271",".488",".211","","10","0.0","0.0","","-0.1","0.0","0.0","sa3005623"
"Juan Carlos Abreu","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".199",".221",".420",".185","","7","0.0","0.0","","-0.1","0.0","0.0","sa918527"
"Colin Simpson","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".212",".281",".493",".211","","10","0.0","0.0","","-0.1","0.0","0.0","sa1159681"
"Braian Fernandez","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".204",".236",".440",".192","","10","0.0","0.0","","-0.1","0.0","0.0","sa3005751"
"Yunior Martinez","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".183",".220",".403",".175","","4","0.0","0.0","","-0.1","0.0","0.0","sa917787"
"Andy Diaz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".190",".233",".423",".184","","7","0.0","0.0","","-0.1","0.0","0.0","sa828133"
"Samuel Vasquez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".195",".224",".420",".184","","7","0.0","0.0","","-0.1","0.0","0.0","sa917173"
"Jeison Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".147",".190",".233",".423",".184","","7","0.0","0.0","","-0.1","0.0","0.0","sa917755"
"Rolando Lebron","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".188",".231",".419",".182","","9","0.0","0.0","","-0.1","0.0","0.0","sa917478"
"Fleury Nova","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".199",".225",".424",".186","","9","0.0","0.0","","-0.1","0.0","0.0","sa3005620"
"Adonis Giron","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".180",".222",".402",".175","","4","0.0","0.0","","-0.1","0.0","0.0","sa3005719"
"Luis Carlos Diaz","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".195",".216",".411",".182","","9","0.0","0.0","","-0.1","0.0","0.0","sa3003249"
"Junior Perez","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".147",".189",".233",".422",".184","","9","0.0","0.0","","-0.1","0.0","0.0","sa3005744"
"Bryan Mateo","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".197",".227",".424",".186","","9","0.0","0.0","","-0.1","0.0","0.0","sa3005494"
"Jean Montero","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".198",".224",".422",".186","","4","0.0","0.0","","-0.1","0.0","0.0","sa917386"
"Derian Perez","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".197",".227",".423",".186","","4","0.0","0.0","","-0.1","0.0","0.0","sa3002844"
"Miguel Perez","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".138",".184",".208",".393",".174","","4","0.0","0.0","","-0.1","0.0","0.0","sa3004053"
"Osvaldo Santilien","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".192",".229",".421",".184","","6","0.0","0.0","","-0.1","0.0","0.0","sa917312"
"Drevian Williams-Nelson","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".183",".194",".376",".167","","-3","0.0","0.0","","-0.1","0.0","0.0","sa3007829"
"Fernando Brazoban","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".194",".221",".415",".183","","9","0.0","0.0","","-0.1","0.0","0.0","sa3009327"
"Angel Maita","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".199",".225",".424",".186","","4","0.0","0.0","","-0.1","0.0","0.0","sa3005556"
"Yolki Pena","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".222",".256",".479",".209","","9","0.0","0.0","","-0.1","0.0","0.0","sa3003334"
"Natanael Santana","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".141",".186",".212",".397",".176","","3","0.0","0.0","","-0.1","0.0","0.0","sa3008950"
"Neyfy Castillo","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".188",".220",".408",".179","","3","0.0","0.0","","-0.1","0.0","0.0","sa3005544"
"Diomedes Del Rio","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".192",".224",".416",".182","","9","0.0","0.0","","-0.1","0.0","0.0","sa921439"
"Daniel Oliva","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".146",".191",".213",".404",".179","","3","0.0","0.0","","-0.1","0.0","0.0","sa3008902"
"Warling Vicente","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".196",".216",".412",".182","","3","0.0","0.0","","-0.1","0.0","0.0","sa3003277"
"Jose Rivera","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".196",".204",".400",".178","","2","0.0","0.0","","-0.1","0.0","0.0","sa3003420"
"Peterson Plaz","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".203",".233",".435",".191","","9","0.0","0.0","","-0.1","0.0","0.0","sa918114"
"Albert Feliz","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".190",".237",".427",".186","","3","0.0","0.0","","-0.1","0.0","0.0","sa3008799"
"Jean Selmo","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".191",".225",".416",".182","","8","0.0","0.0","","-0.1","0.0","0.0","sa3002704"
"Raider Uceta","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".181",".218",".399",".174","","3","0.0","0.0","","-0.1","0.0","0.0","sa3006577"
"Darlin Guzman","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".193",".247",".440",".190","","8","0.0","0.0","","-0.1","0.0","0.0","sa3005619"
"Mishael Deson","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".222",".261",".483",".210","","9","0.0","0.0","","-0.1","0.0","0.0","sa3008828"
"Diego Maican","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".193",".219",".412",".181","","3","0.0","0.0","","-0.1","0.0","0.0","sa3006564"
"Xionel Garcia","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".192",".221",".413",".181","","3","0.0","0.0","","-0.1","0.0","0.0","sa3005560"
"Ismael Jaime","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".197",".232",".429",".187","","8","0.0","0.0","","-0.1","0.0","0.0","sa3003287"
"Daniel Paulino","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".192",".217",".409",".180","","8","0.0","0.0","","-0.1","0.0","0.0","sa3003380"
"Andres Martin","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".195",".219",".414",".182","","5","0.0","0.0","","-0.1","0.0","0.0","sa872737"
